[Zone]  ID=port28; dark=True; timeUntilNewDay=24; showFogOfWar=True; fogOfWar=True; minimapEnabled=True; allowCameraPastZoneEdges=False; cantAct=False; cantGameOver=False; alwaysKeepWeaponsUnsheathed=False; peaceful=True; overseerMode=False; rollingPinStyle=False; drawSky=False; drawSky_overrideYpos=-1; boatZone=False; wind=False; overworld=False; canDropItems=True; 
 travelSong=KP-Festival1Intro; travelSongVolume=1; travelSongPitch=0; combatSong=; combatSongVolume=1; combatSongPitch=0; combatSongDelay=0; 
darkR=102; darkG=102; darkB=153; 
 screenWaveFreq=0; screenDarkWaveFreq=0; screenWaveAmp=0.01; screenDarkWaveAmp=0.01; screenWaveSpeed=0.4; screenWaveAmp_reflect=0.0014; 
 bgTerrainTypeID=; bgFXID=ocean; bgFX_sineWave=8; darkenedTileTexture=darkenedTile; bgScale=1; bgParallaxRatio=1; bgMoveSpeedX=0; bgMoveSpeedY=0; 
paletteOverride=; zoneDirtPalette=pDirt; zoneGrassPalette=overworld3; zoneGrassDarkPalette=overworld1; zoneStonePalette=p2; zoneStoneDarkPalette=p2; zoneStoneLightPalette=p13; zoneWaterPalette=pBlue2; zoneDirtDarkPalette=pDirt; zoneWoodPalette=pYellow5; zoneWoodDarkPalette=pYellow5; zoneMisc1Palette=p13; zoneMisc2Palette=p9; zoneMisc3Palette=p49; zoneMisc4Palette=pTeal2; zoneMisc5Palette=pRedbrown; zoneMisc6Palette=pOrange; zoneMisc7Palette=pGrey5; zoneMisc8Palette=p13; 

combatMode=False; 

[Item] ID=roof_black; q=1; x=8; y=53;
[Item] ID=roof2_nice; q=4; x=18; y=22;
[Item] ID=roof2_nice; q=4; x=18; y=23;
[Item] ID=roof2_nice; q=4; x=18; y=24;
[Item] ID=shelves_big_stuff5; q=1; r=-360; x=18; y=24;
[Item] ID=wall2_roof_p; q=3; x=18; y=25;
[Item] ID=wall6_p; q=3; x=18; y=26;
[Item] ID=cantBlackenTile; q=1; x=18; y=26;
[Item] ID=fade_f1; q=1; x=18; y=27;
[Item] ID=fade_f1; q=1; x=18; y=28;
[Item] ID=wall2_p; q=3; x=18; y=29;
[Item] ID=roof2_back; q=5; x=18; y=29;
[Item] ID=roof2_top_nice; q=5; x=18; y=30;
[Item] ID=bookshelves; q=1; x=18; y=30;
[Item] ID=roof2_nice; q=5; x=18; y=31;
[Item] ID=roof2_window1_nice; q=5; x=18; y=32;
[Item] ID=roof2_window2_nice; q=5; x=18; y=33;
[Item] ID=wall2_roof_p; q=3; x=18; y=34;
[Item] ID=shelves_big_stuff1; q=1; x=18; y=34;
[Item] ID=wall6_p; q=3; x=18; y=35;
[Item] ID=cantBlackenTile; q=1; x=18; y=35;
[Item] ID=fade_f1; q=1; x=18; y=36;
[Item] ID=fade_f1; q=1; x=18; y=37;
[Item] ID=fade_f1; q=1; x=18; y=38;
[Item] ID=fade_f1; q=1; x=18; y=39;
[Item] ID=fade_f1; q=1; x=18; y=40;
[Item] ID=fade_f1; q=1; x=18; y=41;
[Item] ID=fade_f1; q=1; x=18; y=42;
[Item] ID=fade_f1; q=1; x=18; y=43;
[Item] ID=fade_f1; q=1; x=18; y=44;
[Item] ID=fade_f1; q=1; x=18; y=45;
[Item] ID=fade_f1; q=1; x=18; y=46;
[Item] ID=fade_f1; q=1; x=18; y=47;
[Item] ID=fade_f1; q=1; x=18; y=48;
[Item] ID=fade_f1; q=1; x=18; y=49;
[Item] ID=fade_f1; q=1; x=18; y=50;
[Item] ID=fade_f1; q=1; x=18; y=51;
[Item] ID=fade_s_diag_half1; q=1; r=-180; x=18; y=52;
[Item] ID=fade_s_diag_half2; q=1; r=-180; x=18; y=52;
[Item] ID=wall3_style3_p; q=1; x=18; y=54;
[Item] ID=fade_f5; q=1; x=18; y=54;
[Item] ID=fence_N; q=1; x=18; y=58;
[Item] ID=rocks1; q=1; x=18; y=62;
[Item] ID=wall_diagonalL1; q=1; r=-360; x=18; y=69;
[Item] ID=wall2_p; q=3; x=19; y=20;
[Item] ID=roof2_back; q=4; x=19; y=20;
[Item] ID=roof2_top_nice; q=4; x=19; y=21;
[Item] ID=chest_wood2_locked; q=1; oX=0; oY=-6; x=19; y=21; containerID=1;
[Item] ID=roof2_nice; q=4; x=19; y=22;
[Item] ID=roof2_nice; q=4; x=19; y=23;
[Item] ID=roof2_nice; q=4; x=19; y=24;
[Item] ID=wall2_roof_p; q=3; x=19; y=25;
[Item] ID=lumber_pile1; q=3; x=19; y=25;
[Item] ID=wall6_p; q=3; x=19; y=26;
[Item] ID=cantBlackenTile; q=1; x=19; y=26;
[Item] ID=wall2_p; q=3; x=19; y=29;
[Item] ID=roof2_back; q=5; x=19; y=29;
[Item] ID=lamp_wall; q=1; x=19; y=29;
[Item] ID=roof2_top_nice; q=5; x=19; y=30;
[Item] ID=barrel_open_water; q=1; x=19; y=30;
[Item] ID=roof2_nice; q=5; x=19; y=31;
[Item] ID=roof2_nice; q=5; x=19; y=32;
[Item] ID=roof2_nice; q=5; x=19; y=33;
[Item] ID=wall2_roof_p; q=3; x=19; y=34;
[Item] ID=shelves_big_stuff2; q=1; r=-360; x=19; y=34;
[Item] ID=wall6_p; q=3; x=19; y=35;
[Item] ID=cantBlackenTile; q=1; x=19; y=35;
[Item] ID=wall1; q=1; x=19; y=41;
[Item] ID=roof_nice5; q=1; r=-180; x=19; y=41;
[Item] ID=wall3; q=1; r=360; x=19; y=42;
[Item] ID=roof_nice1; q=1; x=19; y=42;
[Item] ID=wall3; q=1; r=360; x=19; y=43;
[Item] ID=roof_nice3; q=1; x=19; y=43;
[Item] ID=wall3; q=1; r=360; x=19; y=44;
[Item] ID=roof_nice5; q=1; x=19; y=44;
[Item] ID=wall3; q=1; r=360; x=19; y=45;
[Item] ID=roof_nice5; q=1; r=-180; x=19; y=45;
[Item] ID=wall3; q=1; r=360; x=19; y=46;
[Item] ID=roof_nice1; q=1; x=19; y=46;
[Item] ID=wall3; q=1; r=360; x=19; y=47;
[Item] ID=roof_nice3; q=1; r=360; x=19; y=47;
[Item] ID=wall3; q=1; r=360; x=19; y=48;
[Item] ID=roof_nice5; q=1; x=19; y=48;
[Item] ID=wall1; q=1; x=19; y=49;
[Item] ID=cantBlackenTile; q=1; x=19; y=49;
[Item] ID=wall5; q=1; x=19; y=50;
[Item] ID=cantBlackenTile; q=1; x=19; y=50;
[Item] ID=wall3_style3_p; q=1; x=19; y=54;
[Item] ID=fade_f5; q=1; x=19; y=54;
[Item] ID=fence_N; q=1; x=19; y=58;
[Item] ID=fence_SW; q=1; x=19; y=60;
[Item] ID=wall2_p; q=3; x=20; y=20;
[Item] ID=roof2_back; q=4; x=20; y=20;
[Item] ID=lamp_wall; q=1; x=20; y=20;
[Item] ID=roof2_top_nice; q=4; x=20; y=21;
[Item] ID=roof2_nice; q=4; x=20; y=22;
[Item] ID=roof2_nice; q=4; x=20; y=23;
[Item] ID=roof2_nice; q=4; x=20; y=24;
[Item] ID=wall2_roof_p; q=3; x=20; y=25;
[Item] ID=wall6_p; q=3; x=20; y=26;
[Item] ID=cantBlackenTile; q=1; x=20; y=26;
[Item] ID=wall2_p; q=3; x=20; y=29;
[Item] ID=roof2_back; q=5; x=20; y=29;
[Item] ID=roof2_top_nice; q=5; x=20; y=30;
[Item] ID=roof2_nice; q=5; x=20; y=31;
[Item] ID=roof2_nice; q=5; x=20; y=32;
[Item] ID=roof2_nice; q=5; x=20; y=33;
[Item] ID=wall2_roof_p; q=3; x=20; y=34;
[Item] ID=wall6_p; q=3; x=20; y=35;
[Item] ID=cantBlackenTile; q=1; x=20; y=35;
[Item] ID=wall2; q=1; x=20; y=41;
[Item] ID=roof_nice6; q=1; r=180; x=20; y=41;
[Item] ID=roof_nice2; q=1; x=20; y=42;
[Item] ID=barrel_open_water; q=1; x=20; y=42;
[Item] ID=roof_nice4; q=1; x=20; y=43;
[Item] ID=roof_nice6; q=1; r=360; x=20; y=44;
[Item] ID=stool3; q=1; x=20; y=44;
[Item] ID=item_cantGrabOrPlace; q=1; x=20; y=44;
[Item] ID=travelPoint_4C; q=1; x=20; y=44;
[Item] ID=roof_nice6; q=1; r=180; x=20; y=45;
[Item] ID=roof_nice2; q=1; x=20; y=46;
[Item] ID=roof_nice4; q=1; x=20; y=47;
[Item] ID=roof_nice6; q=1; x=20; y=48;
[Item] ID=stool3; q=1; x=20; y=48;
[Item] ID=item_cantGrabOrPlace; q=1; x=20; y=48;
[Item] ID=travelPoint_1B; q=1; x=20; y=48;
[Item] ID=wall2_roof; q=1; x=20; y=49;
[Item] ID=cantBlackenTile; q=1; x=20; y=50;
[Item] ID=wall3_style3_p; q=1; x=20; y=54;
[Item] ID=fade_f5; q=1; x=20; y=54;
[Item] ID=travelPoint_4D; q=1; r=90; x=20; y=55;
[Item] ID=fence_N; q=1; x=20; y=58;
[Item] ID=fence_N; q=1; x=20; y=60;
[Item] ID=wall2_p; q=3; x=21; y=20;
[Item] ID=roof2_back; q=4; x=21; y=20;
[Item] ID=roof2_top_nice; q=4; x=21; y=21;
[Item] ID=table_small; q=1; x=21; y=21;
[Item] ID=notes_useless; q=1; r=90; x=21; y=21;
[Item] ID=item_cantGrabOrPlace; q=1; x=21; y=21;
[Item] ID=roof2_nice; q=4; x=21; y=22;
[Item] ID=roof2_nice; q=4; x=21; y=23;
[Item] ID=roof2_nice; q=4; x=21; y=24;
[Item] ID=wall2_roof_p; q=3; x=21; y=25;
[Item] ID=wall6_p; q=3; x=21; y=26;
[Item] ID=cantBlackenTile; q=1; x=21; y=26;
[Item] ID=wall2_p; q=3; x=21; y=29;
[Item] ID=roof2_back; q=5; x=21; y=29;
[Item] ID=roof2_top_nice; q=5; x=21; y=30;
[Item] ID=stool3; q=1; x=21; y=30;
[Item] ID=item_cantGrabOrPlace; q=1; x=21; y=30;
[Item] ID=roof2_nice; q=5; x=21; y=31;
[Item] ID=table_left; q=1; x=21; y=31;
[Item] ID=tableclothL1; q=3; x=21; y=31;
[Item] ID=roof2_nice; q=5; x=21; y=32;
[Item] ID=roof2_nice; q=5; x=21; y=33;
[Item] ID=wall2_roof_p; q=3; x=21; y=34;
[Item] ID=doorway_square_staticP_top; q=1; x=21; y=34;
[Item] ID=carpet7; q=3; x=21; y=34;
[Item] ID=carpet_corner2; q=3; r=180; x=21; y=34;
[Item] ID=carpet_corner1; q=3; x=21; y=34;
[Item] ID=carpet_edge1; q=3; r=90; x=21; y=34;
[Item] ID=wall6_p; q=3; x=21; y=35;
[Item] ID=doorway_square_staticP; q=1; x=21; y=35;
[Item] ID=cantBlackenTile; q=1; x=21; y=35;
[Item] ID=wall2; q=1; x=21; y=41;
[Item] ID=roof_nice6; q=1; r=180; x=21; y=41;
[Item] ID=lamp_wall; q=1; x=21; y=41;
[Item] ID=roof_nice2; q=1; x=21; y=42;
[Item] ID=roof_nice4; q=1; x=21; y=43;
[Item] ID=stool3; q=1; x=21; y=43;
[Item] ID=item_cantGrabOrPlace; q=1; x=21; y=43;
[Item] ID=travelPoint_0C; q=1; r=90; x=21; y=43;
[Item] ID=roof_nice6; q=1; r=360; x=21; y=44;
[Item] ID=table_left; q=1; x=21; y=44;
[Item] ID=tableclothL1; q=5; x=21; y=44;
[Item] ID=travelPoint_9C; q=1; x=21; y=44;
[Item] ID=roof_nice6; q=1; r=180; x=21; y=45;
[Item] ID=stool3; q=1; x=21; y=45;
[Item] ID=item_cantGrabOrPlace; q=1; x=21; y=45;
[Item] ID=travelPoint_1C; q=1; r=270; x=21; y=45;
[Item] ID=roof_nice2; q=1; x=21; y=46;
[Item] ID=roof_nice4; q=1; x=21; y=47;
[Item] ID=stool3; q=1; x=21; y=47;
[Item] ID=item_cantGrabOrPlace; q=1; x=21; y=47;
[Item] ID=roof_nice6; q=1; x=21; y=48;
[Item] ID=table_left; q=1; x=21; y=48;
[Item] ID=tableclothL1; q=5; x=21; y=48;
[Item] ID=wall2_roof; q=1; x=21; y=49;
[Item] ID=stool3; q=1; x=21; y=49;
[Item] ID=item_cantGrabOrPlace; q=1; x=21; y=49;
[Item] ID=cantBlackenTile; q=1; x=21; y=50;
[Item] ID=wall3_style3_p; q=1; x=21; y=54;
[Item] ID=fade_f5; q=1; x=21; y=54;
[Item] ID=fence_N; q=1; x=21; y=58;
[Item] ID=fence_N; q=1; x=21; y=60;
[Item] ID=wall2_p; q=3; x=22; y=20;
[Item] ID=roof2_back; q=4; x=22; y=20;
[Item] ID=roof2_top_nice; q=4; x=22; y=21;
[Item] ID=carpet6; q=5; x=22; y=21;
[Item] ID=carpet_corner1; q=5; x=22; y=21;
[Item] ID=carpet_corner2; q=5; r=180; x=22; y=21;
[Item] ID=roof2_nice; q=4; x=22; y=22;
[Item] ID=table_left; q=1; x=22; y=22;
[Item] ID=boat_model3; q=1; r=-360; x=22; y=22;
[Item] ID=item_cantGrabOrPlace; q=1; x=22; y=22;
[Item] ID=roof2_nice; q=4; x=22; y=23;
[Item] ID=roof2_nice; q=4; x=22; y=24;
[Item] ID=wall2_roof_p; q=3; x=22; y=25;
[Item] ID=doorway_square_staticP_top; q=1; x=22; y=25;
[Item] ID=wall6_p; q=3; x=22; y=26;
[Item] ID=doorway_square_staticP; q=1; x=22; y=26;
[Item] ID=cantBlackenTile; q=1; x=22; y=26;
[Item] ID=wall2_p; q=3; x=22; y=29;
[Item] ID=roof2_back; q=5; x=22; y=29;
[Item] ID=roof2_top_nice; q=5; x=22; y=30;
[Item] ID=roof2_nice; q=5; x=22; y=31;
[Item] ID=table_right; q=1; x=22; y=31;
[Item] ID=tableclothR1; q=3; x=22; y=31;
[Item] ID=notes_useless; q=1; r=90; x=22; y=31;
[Item] ID=item_cantGrabOrPlace; q=1; x=22; y=31;
[Item] ID=roof2_window1_nice; q=5; x=22; y=32;
[Item] ID=roof2_window2_nice; q=5; x=22; y=33;
[Item] ID=lumber_pile1_long_top; q=2; r=-360; x=22; y=33;
[Item] ID=wall2_roof_p; q=3; x=22; y=34;
[Item] ID=lumber_pile1_long_btm; q=2; r=-360; x=22; y=34;
[Item] ID=lumber_pile1; q=1; x=22; y=34;
[Item] ID=wall6_p; q=3; x=22; y=35;
[Item] ID=cantBlackenTile; q=1; x=22; y=35;
[Item] ID=wall2; q=1; x=22; y=41;
[Item] ID=roof_nice6; q=1; r=180; x=22; y=41;
[Item] ID=roof_nice2; q=1; x=22; y=42;
[Item] ID=roof_nice4; q=1; x=22; y=43;
[Item] ID=stool3; q=1; x=22; y=43;
[Item] ID=item_cantGrabOrPlace; q=1; x=22; y=43;
[Item] ID=travelPoint_2C; q=1; r=90; x=22; y=43;
[Item] ID=roof_nice6; q=1; r=360; x=22; y=44;
[Item] ID=table_right; q=1; x=22; y=44;
[Item] ID=tableclothR1; q=5; x=22; y=44;
[Item] ID=roof_nice6; q=1; r=180; x=22; y=45;
[Item] ID=stool3; q=1; x=22; y=45;
[Item] ID=item_cantGrabOrPlace; q=1; x=22; y=45;
[Item] ID=travelPoint_3C; q=1; r=270; x=22; y=45;
[Item] ID=roof_nice2; q=1; x=22; y=46;
[Item] ID=roof_nice4; q=1; x=22; y=47;
[Item] ID=stool3; q=1; x=22; y=47;
[Item] ID=item_cantGrabOrPlace; q=1; x=22; y=47;
[Item] ID=travelPoint_0B; q=1; r=90; x=22; y=47;
[Item] ID=roof_nice6; q=1; x=22; y=48;
[Item] ID=table_right; q=1; x=22; y=48;
[Item] ID=tableclothR1; q=5; x=22; y=48;
[Item] ID=wall2_roof; q=1; x=22; y=49;
[Item] ID=stool3; q=1; x=22; y=49;
[Item] ID=item_cantGrabOrPlace; q=1; x=22; y=49;
[Item] ID=travelPoint_2B; q=1; r=270; x=22; y=49;
[Item] ID=cantBlackenTile; q=1; x=22; y=50;
[Item] ID=wall3_style3_p; q=1; x=22; y=54;
[Item] ID=fade_f5; q=1; x=22; y=54;
[Item] ID=rocks1; q=2; x=22; y=56;
[Item] ID=fence_N; q=1; x=22; y=58;
[Item] ID=fence_N; q=1; x=22; y=60;
[Item] ID=wall2_p; q=3; x=23; y=20;
[Item] ID=roof2_back; q=4; x=23; y=20;
[Item] ID=roof2_top_nice; q=4; x=23; y=21;
[Item] ID=bookshelves; q=1; x=23; y=21;
[Item] ID=roof2_nice; q=4; x=23; y=22;
[Item] ID=table_right; q=1; x=23; y=22;
[Item] ID=roof2_nice; q=4; x=23; y=23;
[Item] ID=roof2_nice; q=4; x=23; y=24;
[Item] ID=wall2_roof_p; q=3; x=23; y=25;
[Item] ID=wall6_p; q=3; x=23; y=26;
[Item] ID=cantBlackenTile; q=1; x=23; y=26;
[Item] ID=wall1_p; q=3; r=-360; x=23; y=29;
[Item] ID=roof2_back; q=5; x=23; y=29;
[Item] ID=wall3_p; q=3; r=-360; x=23; y=30;
[Item] ID=roof2_top_nice; q=5; x=23; y=30;
[Item] ID=fade_f12; q=1; r=270; x=23; y=30;
[Item] ID=wall3_p; q=3; r=-360; x=23; y=31;
[Item] ID=roof2_nice; q=5; x=23; y=31;
[Item] ID=fade_f12; q=1; r=270; x=23; y=31;
[Item] ID=wall3_p; q=3; r=-360; x=23; y=32;
[Item] ID=roof2_nice; q=5; x=23; y=32;
[Item] ID=fade_f12; q=1; r=270; x=23; y=32;
[Item] ID=wall3_p; q=3; r=-360; x=23; y=33;
[Item] ID=roof2_nice; q=5; x=23; y=33;
[Item] ID=fade_f12; q=1; r=270; x=23; y=33;
[Item] ID=wall1_p; q=3; r=-360; x=23; y=34;
[Item] ID=fade_f12; q=1; r=270; x=23; y=34;
[Item] ID=cantBlackenTile; q=1; x=23; y=34;
[Item] ID=wall5_p; q=3; r=-360; x=23; y=35;
[Item] ID=fade_f12; q=1; r=270; x=23; y=35;
[Item] ID=cantBlackenTile; q=1; x=23; y=35;
[Item] ID=wall1; q=1; r=-360; x=23; y=41;
[Item] ID=roof_nice5; q=1; r=180; x=23; y=41;
[Item] ID=wall3; q=1; r=-360; x=23; y=42;
[Item] ID=roof_nice1; q=1; r=-360; x=23; y=42;
[Item] ID=fade_f12; q=1; r=270; x=23; y=42;
[Item] ID=wall3; q=1; r=-360; x=23; y=43;
[Item] ID=roof_nice3; q=1; r=180; x=23; y=43;
[Item] ID=fade_f12; q=1; r=270; x=23; y=43;
[Item] ID=wall3; q=1; r=-360; x=23; y=44;
[Item] ID=roof_nice5; q=1; r=-360; x=23; y=44;
[Item] ID=fade_f12; q=1; r=270; x=23; y=44;
[Item] ID=wall1; q=1; r=360; x=23; y=45;
[Item] ID=roof_nice6; q=1; r=180; x=23; y=45;
[Item] ID=roof_nice2; q=1; x=23; y=46;
[Item] ID=roof_nice4; q=1; x=23; y=47;
[Item] ID=roof_nice6; q=1; x=23; y=48;
[Item] ID=wall2_roof; q=1; x=23; y=49;
[Item] ID=cantBlackenTile; q=1; x=23; y=50;
[Item] ID=travelPoint_1D; q=1; r=90; x=23; y=51;
[Item] ID=wall3_style3_p; q=1; x=23; y=54;
[Item] ID=fade_f5; q=1; x=23; y=54;
[Item] ID=fence_N; q=1; x=23; y=58;
[Item] ID=fence_N; q=1; x=23; y=60;
[Item] ID=wall1_p; q=3; r=-360; x=24; y=20;
[Item] ID=roof2_back; q=4; x=24; y=20;
[Item] ID=wall3_p; q=3; r=-360; x=24; y=21;
[Item] ID=roof2_top_nice; q=4; x=24; y=21;
[Item] ID=fade_f12; q=1; r=270; x=24; y=21;
[Item] ID=wall3_p; q=3; r=-360; x=24; y=22;
[Item] ID=roof2_nice; q=4; x=24; y=22;
[Item] ID=fade_f12; q=1; r=270; x=24; y=22;
[Item] ID=wall3_p; q=3; r=-360; x=24; y=23;
[Item] ID=roof2_nice; q=4; x=24; y=23;
[Item] ID=fade_f12; q=1; r=270; x=24; y=23;
[Item] ID=wall3_p; q=3; r=-360; x=24; y=24;
[Item] ID=roof2_nice; q=4; x=24; y=24;
[Item] ID=fade_f12; q=1; r=270; x=24; y=24;
[Item] ID=wall1_p; q=3; r=-360; x=24; y=25;
[Item] ID=fade_f12; q=1; r=270; x=24; y=25;
[Item] ID=cantBlackenTile; q=1; x=24; y=25;
[Item] ID=wall5_p; q=3; r=-360; x=24; y=26;
[Item] ID=fade_f12; q=1; r=270; x=24; y=26;
[Item] ID=lamp_wall; q=1; x=24; y=26;
[Item] ID=cantBlackenTile; q=1; x=24; y=26;
[Item] ID=fade_f1; q=1; x=24; y=30;
[Item] ID=fade_f1; q=1; x=24; y=31;
[Item] ID=fade_f1; q=1; x=24; y=32;
[Item] ID=fade_f1; q=1; x=24; y=33;
[Item] ID=fade_f1; q=1; x=24; y=34;
[Item] ID=sign_hanging1; q=1; r=-360; x=24; y=34;
[Item] ID=sign_icon_bag; q=1; x=24; y=34;
[Item] ID=fade_s_diag_half1; q=1; r=-180; x=24; y=35;
[Item] ID=fade_s_diag_half2; q=1; r=-180; x=24; y=35;
[Item] ID=fade_f1; q=1; x=24; y=42;
[Item] ID=fade_f1; q=1; x=24; y=43;
[Item] ID=fade_f1; q=1; x=24; y=44;
[Item] ID=wall2; q=1; x=24; y=45;
[Item] ID=roof_nice6; q=1; r=180; x=24; y=45;
[Item] ID=lamp_wall; q=1; x=24; y=45;
[Item] ID=roof_nice2; q=1; x=24; y=46;
[Item] ID=keg; q=1; x=24; y=46;
[Item] ID=roof_nice4; q=1; x=24; y=47;
[Item] ID=travelPoint_0D; q=1; r=360; x=24; y=47;
[Item] ID=roof_nice6; q=1; x=24; y=48;
[Item] ID=wall2_roof; q=1; x=24; y=49;
[Item] ID=cantBlackenTile; q=1; x=24; y=50;
[Item] ID=wall3_style3_p; q=1; x=24; y=54;
[Item] ID=fade_f5; q=1; x=24; y=54;
[Item] ID=fence_N; q=1; x=24; y=58;
[Item] ID=fence_N; q=1; x=24; y=60;
[Item] ID=fade_f1; q=1; x=25; y=21;
[Item] ID=fade_f1; q=1; x=25; y=22;
[Item] ID=fade_f1; q=1; x=25; y=23;
[Item] ID=fade_f1; q=1; x=25; y=24;
[Item] ID=fade_f1; q=1; x=25; y=25;
[Item] ID=sign_hanging1; q=1; r=-360; x=25; y=25;
[Item] ID=sign_icon_boat; q=1; x=25; y=25;
[Item] ID=fade_s_diag_half1; q=1; r=-180; x=25; y=26;
[Item] ID=fade_s_diag_half2; q=1; r=-180; x=25; y=26;
[Item] ID=travelPoint_7D; q=1; r=270; x=25; y=43;
[Item] ID=wall2; q=1; x=25; y=45;
[Item] ID=roof_nice6; q=1; r=180; x=25; y=45;
[Item] ID=roof_nice2; q=1; x=25; y=46;
[Item] ID=roof_nice4; q=1; x=25; y=47;
[Item] ID=table_left2; q=1; x=25; y=47;
[Item] ID=tableclothL2; q=4; x=25; y=47;
[Item] ID=roof_nice6; q=1; x=25; y=48;
[Item] ID=carpet3; q=3; x=25; y=48;
[Item] ID=carpet_corner1; q=3; x=25; y=48;
[Item] ID=wall2_roof; q=1; x=25; y=49;
[Item] ID=carpet3; q=3; x=25; y=49;
[Item] ID=carpet_corner1; q=3; r=270; x=25; y=49;
[Item] ID=cantBlackenTile; q=1; x=25; y=50;
[Item] ID=wall3_style3_p; q=1; x=25; y=54;
[Item] ID=fade_f5; q=1; x=25; y=54;
[Item] ID=rocks1; q=1; r=-360; x=25; y=55;
[Item] ID=fence_N; q=1; x=25; y=58;
[Item] ID=fence_N; q=1; x=25; y=60;
[Item] ID=table_left; q=1; x=25; y=64;
[Item] ID=notes_useless; q=1; r=90; x=25; y=64;
[Item] ID=item_cantGrabOrPlace; q=1; x=25; y=64;
[Item] ID=lumber_pile1_long_top; q=2; r=-360; x=26; y=24;
[Item] ID=lumber_pile1_long_btm; q=2; r=-360; x=26; y=25;
[Item] ID=brazier; q=1; x=26; y=37;
[Item] ID=wall2; q=1; x=26; y=45;
[Item] ID=roof_nice6; q=1; r=180; x=26; y=45;
[Item] ID=roof_nice2; q=1; x=26; y=46;
[Item] ID=stool3; q=1; x=26; y=46;
[Item] ID=item_cantGrabOrPlace; q=1; x=26; y=46;
[Item] ID=roof_nice4; q=1; x=26; y=47;
[Item] ID=table_mid2; q=1; x=26; y=47;
[Item] ID=tableclothM2; q=4; x=26; y=47;
[Item] ID=roof_nice6; q=1; x=26; y=48;
[Item] ID=carpet3; q=3; x=26; y=48;
[Item] ID=carpet_edge1; q=3; x=26; y=48;
[Item] ID=wall2_roof; q=1; x=26; y=49;
[Item] ID=doorway_square_staticP_top; q=1; x=26; y=49;
[Item] ID=carpet3; q=3; x=26; y=49;
[Item] ID=carpet_edge1; q=3; r=180; x=26; y=49;
[Item] ID=doorway_square_staticP; q=1; x=26; y=50;
[Item] ID=cantBlackenTile; q=1; x=26; y=50;
[Item] ID=wall3_style3_p; q=1; x=26; y=54;
[Item] ID=fade_f5; q=1; x=26; y=54;
[Item] ID=debris_small3; q=1; x=26; y=56;
[Item] ID=fence_N; q=1; x=26; y=58;
[Item] ID=fence_N; q=1; x=26; y=60;
[Item] ID=table_mid; q=1; x=26; y=64;
[Item] ID=notes_useless; q=1; r=360; x=26; y=64;
[Item] ID=item_cantGrabOrPlace; q=1; x=26; y=64;
[Item] ID=lumber_pile1_long_top; q=3; x=27; y=23;
[Item] ID=lumber_pile1_long_btm; q=3; x=27; y=24;
[Item] ID=lumber_pile1_long_top; q=4; x=27; y=27;
[Item] ID=lumber_pile1_long_btm; q=4; x=27; y=28;
[Item] ID=wall2; q=1; x=27; y=45;
[Item] ID=roof_nice6; q=1; r=180; x=27; y=45;
[Item] ID=roof_nice2; q=1; x=27; y=46;
[Item] ID=chest_stone1_locked; q=1; oX=0; oY=-8; x=27; y=46; containerID=2;
[Item] ID=roof_nice4; q=1; x=27; y=47;
[Item] ID=table_right2; q=1; x=27; y=47;
[Item] ID=tableclothR2; q=4; x=27; y=47;
[Item] ID=roof_nice6; q=1; x=27; y=48;
[Item] ID=carpet3; q=3; x=27; y=48;
[Item] ID=carpet_corner1; q=3; r=90; x=27; y=48;
[Item] ID=wall2_roof; q=1; x=27; y=49;
[Item] ID=carpet3; q=3; x=27; y=49;
[Item] ID=carpet_corner1; q=3; r=180; x=27; y=49;
[Item] ID=cantBlackenTile; q=1; x=27; y=50;
[Item] ID=wall3_style3_p; q=1; x=27; y=54;
[Item] ID=fade_f5; q=1; x=27; y=54;
[Item] ID=fence_N; q=1; x=27; y=58;
[Item] ID=fence_N; q=1; x=27; y=60;
[Item] ID=table_right; q=1; x=27; y=64;
[Item] ID=fence_NW; q=1; x=28; y=22;
[Item] ID=fence_W; q=1; r=-360; x=28; y=23;
[Item] ID=fence_W; q=1; x=28; y=24;
[Item] ID=fence_W; q=1; r=-360; x=28; y=25;
[Item] ID=fence_W; q=1; x=28; y=26;
[Item] ID=fence_W; q=1; x=28; y=27;
[Item] ID=fence_SW; q=1; x=28; y=28;
[Item] ID=pebbles1; q=1; r=180; x=28; y=34;
[Item] ID=wall1; q=1; r=-360; x=28; y=45;
[Item] ID=roof_nice5; q=1; r=180; x=28; y=45;
[Item] ID=wall3; q=1; r=-360; x=28; y=46;
[Item] ID=roof_nice1; q=1; r=-360; x=28; y=46;
[Item] ID=fade_f12; q=1; r=270; x=28; y=46;
[Item] ID=wall3; q=1; r=-360; x=28; y=47;
[Item] ID=roof_nice3; q=1; r=180; x=28; y=47;
[Item] ID=fade_f12; q=1; r=270; x=28; y=47;
[Item] ID=wall3; q=1; r=-360; x=28; y=48;
[Item] ID=roof_nice5; q=1; r=-360; x=28; y=48;
[Item] ID=fade_f12; q=1; r=270; x=28; y=48;
[Item] ID=wall1; q=1; r=-360; x=28; y=49;
[Item] ID=fade_f12; q=1; r=270; x=28; y=49;
[Item] ID=cantBlackenTile; q=1; x=28; y=49;
[Item] ID=wall5; q=1; r=-360; x=28; y=50;
[Item] ID=fade_f12; q=1; r=270; x=28; y=50;
